target,source,flowunique,flow,hour
AMSZ04,YSSZ03,53,53,8
AMSZ04,YSSZ04,96,97,8
AMSZ04,YSSZ09,53,53,8
AMSZ04,AMSZ01,200,209,12
AMSZ04,AMSZ02,297,297,12
AMSZ04,AMSZ03,386,386,12
AMSZ04,AMSZ04,774,848,12
AMSZ04,AMSZ05,356,354,12
AMSZ04,AMSZ06,269,271,12
AMSZ04,AMSZ07,47,47,12
AMSZ04,AMSZ08,46,46,12
AMSZ04,AMSZ09,157,157,12
AMSZ04,AMSZ10,63,63,12
AMSZ04,AMSZ12,53,58,12
AMSZ04,BDSZ04,42,43,12
AMSZ04,BSSZ01,475,473,12
AMSZ04,BSSZ02,386,393,12
AMSZ04,BSSZ03,549,547,12
AMSZ04,DTSZ02,50,50,12
AMSZ04,GLSZ04,81,81,12
AMSZ04,GLSZ05,85,84,12
AMSZ04,HGSZ04,90,92,12
AMSZ04,HGSZ05,69,68,12
AMSZ04,HGSZ07,76,77,12
AMSZ04,KLSZ01,41,41,12
AMSZ04,KLSZ06,45,45,12
AMSZ04,KLSZ07,41,42,12
AMSZ04,NVSZ01,82,82,12
AMSZ04,NVSZ02,89,89,12
AMSZ04,ORSZ02,158,157,12
AMSZ04,ORSZ03,66,65,12
AMSZ04,OTSZ03,43,43,12
AMSZ04,RCSZ10,51,54,12
AMSZ04,SBSZ03,42,42,12
AMSZ04,SESZ02,42,42,12
AMSZ04,SESZ04,42,42,12
AMSZ04,SESZ06,55,55,12
AMSZ04,SGSZ03,76,76,12
AMSZ04,SGSZ04,134,136,12
AMSZ04,SGSZ06,208,207,12
AMSZ04,TMSZ02,45,45,12
AMSZ04,TPSZ01,50,51,12
AMSZ04,TPSZ02,120,117,12
AMSZ04,TPSZ03,47,47,12
AMSZ04,TPSZ05,43,43,12
AMSZ04,WDSZ03,74,74,12
AMSZ04,WDSZ09,42,42,12
AMSZ04,YSSZ03,50,51,12
AMSZ04,YSSZ04,81,81,12
AMSZ04,YSSZ09,82,81,12
AMSZ04,AMSZ01,236,238,16
AMSZ04,AMSZ02,335,338,16
AMSZ04,AMSZ03,365,358,16
AMSZ04,AMSZ04,783,873,16
AMSZ04,AMSZ05,257,262,16
AMSZ04,AMSZ06,177,177,16
AMSZ04,AMSZ08,59,61,16
AMSZ04,AMSZ09,136,142,16
AMSZ04,AMSZ10,70,69,16
AMSZ04,AMSZ12,45,45,16
AMSZ04,BDSZ04,65,63,16
AMSZ04,BMSZ01,74,73,16
AMSZ04,BSSZ01,416,408,16
AMSZ04,BSSZ02,428,432,16
AMSZ04,BSSZ03,690,710,16
AMSZ04,CHSZ03,58,59,16
AMSZ04,DTSZ01,57,59,16
AMSZ04,DTSZ02,124,127,16
AMSZ04,DTSZ03,68,66,16
AMSZ04,GLSZ02,45,45,16
AMSZ04,GLSZ04,99,97,16
AMSZ04,GLSZ05,88,88,16
AMSZ04,HGSZ04,82,82,16
AMSZ04,HGSZ05,69,68,16
AMSZ04,HGSZ07,68,66,16
AMSZ04,KLSZ01,46,46,16
AMSZ04,KLSZ06,43,43,16
AMSZ04,MUSZ01,46,46,16
AMSZ04,NVSZ01,100,99,16
AMSZ04,NVSZ02,99,100,16
AMSZ04,ORSZ02,305,301,16
AMSZ04,ORSZ03,101,100,16
AMSZ04,OTSZ01,54,54,16
AMSZ04,OTSZ03,62,61,16
AMSZ04,PGSZ03,45,47,16
AMSZ04,RCSZ10,76,78,16
AMSZ04,SESZ03,72,72,16
AMSZ04,SESZ06,57,57,16
AMSZ04,SGSZ03,89,90,16
AMSZ04,SGSZ04,116,113,16
AMSZ04,SGSZ05,40,41,16
AMSZ04,SGSZ06,246,242,16
AMSZ04,TMSZ02,47,49,16
AMSZ04,TPSZ02,136,138,16
AMSZ04,TPSZ03,62,61,16
AMSZ04,TPSZ05,49,49,16
AMSZ04,WDSZ09,66,65,16
AMSZ04,YSSZ01,50,51,16
AMSZ04,YSSZ02,41,41,16
AMSZ04,YSSZ04,73,72,16
AMSZ04,YSSZ09,90,89,16
AMSZ04,AMSZ01,162,162,20
AMSZ04,AMSZ02,200,203,20
AMSZ04,AMSZ03,242,243,20
AMSZ04,AMSZ04,691,753,20
AMSZ04,AMSZ05,157,158,20
AMSZ04,AMSZ06,136,136,20
AMSZ04,AMSZ09,70,69,20
AMSZ04,BMSZ01,63,62,20
AMSZ04,BSSZ01,252,252,20
AMSZ04,BSSZ02,311,324,20
AMSZ04,BSSZ03,393,401,20
AMSZ04,CHSZ03,47,47,20
AMSZ04,DTSZ01,55,55,20
AMSZ04,DTSZ02,62,62,20
AMSZ04,DTSZ03,77,77,20
AMSZ04,GLSZ04,89,88,20
AMSZ04,GLSZ05,45,45,20
AMSZ04,HGSZ04,41,42,20
AMSZ04,KLSZ06,51,51,20
AMSZ04,NVSZ01,55,55,20
AMSZ04,NVSZ02,86,85,20
AMSZ04,ORSZ02,203,203,20
AMSZ04,ORSZ03,123,122,20
AMSZ04,OTSZ03,59,59,20
AMSZ04,RCSZ10,57,57,20
AMSZ04,SESZ03,42,43,20
AMSZ04,SGSZ04,80,78,20
AMSZ04,SGSZ06,167,167,20
AMSZ04,TPSZ02,92,92,20
AMSZ04,WDSZ09,73,72,20
AMSZ04,YSSZ01,46,46,20
AMSZ04,YSSZ09,65,63,20
HGSZ05,AMSZ02,196,194,8
HGSZ05,AMSZ03,146,144,8
HGSZ05,AMSZ04,51,51,8
HGSZ05,AMSZ05,45,45,8
HGSZ05,AMSZ06,68,66,8
HGSZ05,AMSZ08,57,58,8
HGSZ05,AMSZ09,88,86,8
HGSZ05,AMSZ10,62,61,8
HGSZ05,AMSZ12,82,81,8
HGSZ05,BDSZ01,68,66,8
HGSZ05,BSSZ01,41,41,8
HGSZ05,GLSZ03,41,41,8
HGSZ05,GLSZ04,103,105,8
HGSZ05,GLSZ05,55,57,8
HGSZ05,HGSZ01,166,167,8
HGSZ05,HGSZ02,259,258,8
HGSZ05,HGSZ03,220,217,8
HGSZ05,HGSZ04,613,622,8
HGSZ05,HGSZ05,2541,2982,8
HGSZ05,HGSZ06,69,69,8
HGSZ05,HGSZ07,301,294,8
HGSZ05,HGSZ08,70,69,8
HGSZ05,PGSZ03,88,86,8
HGSZ05,PGSZ04,68,68,8
HGSZ05,PGSZ05,46,46,8
HGSZ05,SESZ02,135,138,8
HGSZ05,SESZ03,313,313,8
HGSZ05,SESZ04,784,805,8
HGSZ05,SESZ05,281,282,8
HGSZ05,SESZ06,911,937,8
HGSZ05,SGSZ01,768,805,8
HGSZ05,SGSZ02,50,53,8
HGSZ05,SGSZ03,386,390,8
HGSZ05,SGSZ04,225,224,8
HGSZ05,SGSZ06,162,159,8
HGSZ05,SMSZ01,50,50,8
HGSZ05,TMSZ02,63,62,8
HGSZ05,TMSZ03,53,55,8
HGSZ05,YSSZ02,46,46,8
HGSZ05,YSSZ03,46,46,8
HGSZ05,YSSZ09,66,65,8
HGSZ05,AMSZ01,112,111,12
HGSZ05,AMSZ02,252,257,12
HGSZ05,AMSZ03,178,180,12
HGSZ05,AMSZ04,96,96,12
HGSZ05,AMSZ05,63,62,12
HGSZ05,AMSZ06,65,63,12
HGSZ05,AMSZ09,109,111,12
HGSZ05,AMSZ10,53,57,12
HGSZ05,AMSZ12,66,66,12
HGSZ05,BDSZ04,95,95,12
HGSZ05,BDSZ05,45,45,12
HGSZ05,BMSZ01,42,43,12
HGSZ05,BSSZ01,113,115,12
HGSZ05,BSSZ02,73,72,12
HGSZ05,BSSZ03,97,96,12
HGSZ05,CHSZ03,66,65,12
HGSZ05,DTSZ01,41,41,12
HGSZ05,DTSZ02,51,51,12
HGSZ05,GLSZ03,42,42,12
HGSZ05,GLSZ04,158,157,12
HGSZ05,GLSZ05,113,116,12
HGSZ05,HGSZ01,327,329,12
HGSZ05,HGSZ02,267,266,12
HGSZ05,HGSZ03,225,227,12
HGSZ05,HGSZ04,560,575,12
HGSZ05,HGSZ05,2645,3108,12
HGSZ05,HGSZ06,58,58,12
HGSZ05,HGSZ07,421,432,12
HGSZ05,HGSZ08,59,59,12
HGSZ05,KLSZ01,66,65,12
HGSZ05,KLSZ06,53,54,12
HGSZ05,KLSZ07,62,61,12
HGSZ05,MPSZ03,51,51,12
HGSZ05,NVSZ01,74,77,12
HGSZ05,NVSZ02,54,54,12
HGSZ05,ORSZ02,89,88,12
HGSZ05,ORSZ03,54,54,12
HGSZ05,OTSZ01,42,42,12
HGSZ05,OTSZ03,49,51,12
HGSZ05,PGSZ02,68,68,12
HGSZ05,PGSZ03,131,136,12
HGSZ05,PGSZ04,85,86,12
HGSZ05,PGSZ05,54,54,12
HGSZ05,PRSZ03,53,54,12
HGSZ05,RCSZ01,53,53,12
HGSZ05,RCSZ10,62,62,12
HGSZ05,SESZ02,162,162,12
HGSZ05,SESZ03,425,439,12
HGSZ05,SESZ04,744,759,12
HGSZ05,SESZ05,261,266,12
HGSZ05,SESZ06,964,984,12
HGSZ05,SGSZ01,633,670,12
HGSZ05,SGSZ03,362,369,12
HGSZ05,SGSZ04,346,355,12
HGSZ05,SGSZ06,468,481,12
HGSZ05,TMSZ02,93,93,12
HGSZ05,TMSZ03,70,70,12
HGSZ05,TPSZ02,81,80,12
HGSZ05,WDSZ03,66,65,12
HGSZ05,YSSZ03,42,42,12
HGSZ05,YSSZ04,73,72,12
HGSZ05,YSSZ09,90,89,12
HGSZ05,AMSZ01,149,147,16
HGSZ05,AMSZ02,236,235,16
HGSZ05,AMSZ03,140,140,16
HGSZ05,AMSZ04,112,109,16
HGSZ05,AMSZ06,53,54,16
HGSZ05,AMSZ08,58,58,16
HGSZ05,AMSZ09,50,50,16
HGSZ05,AMSZ10,80,78,16
HGSZ05,AMSZ12,81,82,16
HGSZ05,BDSZ01,49,51,16
HGSZ05,BDSZ03,69,68,16
HGSZ05,BDSZ04,123,122,16
HGSZ05,BDSZ05,46,46,16
HGSZ05,BMSZ01,89,88,16
HGSZ05,BSSZ01,80,80,16
HGSZ05,BSSZ02,42,42,16
HGSZ05,BSSZ03,119,122,16
HGSZ05,CHSZ03,70,72,16
HGSZ05,DTSZ01,45,45,16
HGSZ05,DTSZ02,76,76,16
HGSZ05,DTSZ03,92,92,16
HGSZ05,GLSZ02,50,50,16
HGSZ05,GLSZ03,80,78,16
HGSZ05,GLSZ04,159,157,16
HGSZ05,GLSZ05,167,165,16
HGSZ05,HGSZ01,432,436,16
HGSZ05,HGSZ02,196,205,16
HGSZ05,HGSZ03,296,294,16
HGSZ05,HGSZ04,549,541,16
HGSZ05,HGSZ05,2620,3017,16
HGSZ05,HGSZ06,96,100,16
HGSZ05,HGSZ07,371,374,16
HGSZ05,HGSZ08,85,88,16
HGSZ05,KLSZ05,42,42,16
HGSZ05,KLSZ06,57,58,16
HGSZ05,KLSZ07,50,50,16
HGSZ05,KLSZ09,47,49,16
HGSZ05,MPSZ03,78,78,16
HGSZ05,NVSZ01,58,59,16
HGSZ05,NVSZ02,76,74,16
HGSZ05,ORSZ02,228,228,16
HGSZ05,ORSZ03,93,95,16
HGSZ05,OTSZ01,69,68,16
HGSZ05,OTSZ03,69,69,16
HGSZ05,PGSZ02,84,82,16
HGSZ05,PGSZ03,189,192,16
HGSZ05,PGSZ04,86,88,16
HGSZ05,PGSZ05,80,78,16
HGSZ05,PRSZ03,92,90,16
HGSZ05,PRSZ05,47,47,16
HGSZ05,RCSZ01,59,61,16
HGSZ05,RCSZ02,63,62,16
HGSZ05,RCSZ10,65,66,16
HGSZ05,SESZ02,201,198,16
HGSZ05,SESZ03,520,539,16
HGSZ05,SESZ04,710,738,16
HGSZ05,SESZ05,369,379,16
HGSZ05,SESZ06,1007,1000,16
HGSZ05,SGSZ01,747,775,16
HGSZ05,SGSZ02,72,70,16
HGSZ05,SGSZ03,514,521,16
HGSZ05,SGSZ04,248,246,16
HGSZ05,SGSZ06,626,636,16
HGSZ05,SGSZ07,41,41,16
HGSZ05,TMSZ01,92,92,16
HGSZ05,TMSZ02,132,136,16
HGSZ05,TMSZ03,78,78,16
HGSZ05,TMSZ04,45,45,16
HGSZ05,TPSZ02,78,77,16
HGSZ05,WDSZ03,54,54,16
HGSZ05,WDSZ09,66,68,16
HGSZ05,YSSZ02,47,47,16
HGSZ05,YSSZ03,45,47,16
HGSZ05,YSSZ04,72,72,16
HGSZ05,YSSZ05,40,41,16
HGSZ05,YSSZ09,63,62,16
HGSZ05,AMSZ01,97,96,20
HGSZ05,AMSZ02,173,180,20
HGSZ05,AMSZ03,77,78,20
HGSZ05,AMSZ04,76,76,20
HGSZ05,AMSZ06,42,42,20
HGSZ05,AMSZ10,43,43,20
HGSZ05,AMSZ12,42,43,20
HGSZ05,BDSZ03,41,41,20
HGSZ05,BDSZ04,101,100,20
HGSZ05,BMSZ01,112,109,20
HGSZ05,BSSZ01,46,46,20
HGSZ05,BSSZ03,59,59,20
HGSZ05,CHSZ03,104,105,20
HGSZ05,DTSZ01,45,46,20
HGSZ05,DTSZ02,53,53,20
HGSZ05,DTSZ03,80,78,20
HGSZ05,DTSZ12,41,41,20
HGSZ05,GLSZ04,128,128,20
HGSZ05,GLSZ05,105,104,20
HGSZ05,HGSZ01,313,316,20
HGSZ05,HGSZ02,186,192,20
HGSZ05,HGSZ03,169,170,20
HGSZ05,HGSZ04,408,401,20
HGSZ05,HGSZ05,2176,2480,20
HGSZ05,HGSZ07,208,209,20
HGSZ05,HGSZ08,41,41,20
HGSZ05,KLSZ06,63,63,20
HGSZ05,KLSZ07,59,59,20
HGSZ05,MPSZ03,54,54,20
HGSZ05,NVSZ01,66,66,20
HGSZ05,NVSZ02,59,61,20
HGSZ05,ORSZ02,212,212,20
HGSZ05,ORSZ03,84,84,20
HGSZ05,OTSZ01,65,63,20
HGSZ05,OTSZ03,70,69,20
HGSZ05,PGSZ03,117,117,20
HGSZ05,PGSZ04,41,41,20
HGSZ05,PRSZ03,45,46,20
HGSZ05,RCSZ01,72,70,20
HGSZ05,RCSZ02,45,45,20
HGSZ05,SESZ02,123,120,20
HGSZ05,SESZ03,329,323,20
HGSZ05,SESZ04,566,579,20
HGSZ05,SESZ05,219,219,20
HGSZ05,SESZ06,837,849,20
HGSZ05,SGSZ01,572,603,20
HGSZ05,SGSZ03,358,366,20
HGSZ05,SGSZ04,174,170,20
HGSZ05,SGSZ06,444,452,20
HGSZ05,TMSZ01,43,46,20
HGSZ05,TMSZ02,126,126,20
HGSZ05,TMSZ03,54,54,20
HGSZ05,TPSZ02,69,68,20
HGSZ05,WDSZ03,50,50,20
HGSZ05,WDSZ09,55,57,20
HGSZ05,YSSZ01,58,58,20
HGSZ05,YSSZ04,72,70,20
HGSZ05,YSSZ09,51,51,20
TSSZ04,JESZ07,165,170,8
TSSZ04,JWSZ03,46,46,8
TSSZ04,JWSZ06,196,194,8
TSSZ04,JWSZ08,119,116,8
TSSZ04,JWSZ09,84,82,8
TSSZ04,PNSZ01,55,55,8
TSSZ04,PNSZ02,86,88,8
TSSZ04,PNSZ05,136,138,8
TSSZ04,TSSZ02,207,219,8
TSSZ04,TSSZ03,170,177,8
TSSZ04,TSSZ04,1080,1573,8
TSSZ04,TSSZ05,444,456,8
TSSZ04,TSSZ06,117,115,8
TSSZ04,WCSZ01,45,45,8
TSSZ04,JWSZ09,41,41,12
TSSZ04,PNSZ02,55,59,12
TSSZ04,PNSZ05,151,161,12
TSSZ04,TSSZ02,113,116,12
TSSZ04,TSSZ03,136,138,12
TSSZ04,TSSZ04,1212,1750,12
TSSZ04,TSSZ05,286,296,12
TSSZ04,TSSZ06,80,78,12
TSSZ04,JWSZ06,46,46,16
TSSZ04,JWSZ08,51,51,16
TSSZ04,JWSZ09,47,47,16
TSSZ04,PNSZ01,69,68,16
TSSZ04,PNSZ02,47,47,16
TSSZ04,PNSZ05,127,130,16
TSSZ04,TSSZ02,84,82,16
TSSZ04,TSSZ03,124,131,16
TSSZ04,TSSZ04,774,959,16
TSSZ04,TSSZ05,200,198,16
TSSZ04,TSSZ06,116,116,16
TSSZ04,JWSZ06,55,57,20
TSSZ04,JWSZ09,65,65,20
TSSZ04,PNSZ01,58,59,20
TSSZ04,RCSZ01,62,61,20
TSSZ04,RCSZ02,49,49,20
TSSZ04,TSSZ03,55,55,20
TSSZ04,TSSZ04,332,414,20
TSSZ04,TSSZ05,57,58,20
TSSZ03,JESZ07,47,47,8
TSSZ03,JWSZ03,72,70,8
TSSZ03,JWSZ06,59,61,8
TSSZ03,JWSZ08,122,122,8
TSSZ03,JWSZ09,117,116,8
TSSZ03,PNSZ01,127,126,8
TSSZ03,PNSZ02,57,58,8
TSSZ03,TSSZ02,188,196,8
TSSZ03,TSSZ03,716,925,8
TSSZ03,TSSZ04,146,149,8
TSSZ03,TSSZ05,78,77,8
TSSZ03,JWSZ06,46,46,12
TSSZ03,JWSZ09,59,59,12
TSSZ03,PNSZ01,80,80,12
TSSZ03,PNSZ02,57,59,12
TSSZ03,TSSZ02,123,128,12
TSSZ03,TSSZ03,763,918,12
TSSZ03,TSSZ04,157,161,12
TSSZ03,TSSZ05,41,41,12
TSSZ03,JWSZ06,69,69,16
TSSZ03,JWSZ08,70,72,16
TSSZ03,JWSZ09,104,104,16
TSSZ03,PNSZ01,101,103,16
TSSZ03,PNSZ02,40,41,16
TSSZ03,TSSZ02,76,76,16
TSSZ03,TSSZ03,478,554,16
TSSZ03,TSSZ04,174,176,16
TSSZ03,TSSZ05,51,54,16
TSSZ03,TSSZ06,55,55,16
TSSZ03,WISZ01,65,65,16
TSSZ03,JWSZ06,81,80,20
TSSZ03,JWSZ08,49,49,20
TSSZ03,JWSZ09,126,128,20
TSSZ03,PNSZ01,55,55,20
TSSZ03,PNSZ02,41,42,20
TSSZ03,RCSZ01,88,88,20
TSSZ03,RCSZ02,69,68,20
TSSZ03,TSSZ02,69,70,20
TSSZ03,TSSZ03,259,304,20
TSSZ03,TSSZ04,84,85,20
TSSZ02,BLSZ03,96,97,8
TSSZ02,JESZ07,41,41,8
TSSZ02,JWSZ06,54,55,8
TSSZ02,JWSZ08,45,45,8
TSSZ02,JWSZ09,65,65,8
TSSZ02,PNSZ01,47,47,8
TSSZ02,TSSZ02,714,798,8
TSSZ02,TSSZ03,108,107,8
TSSZ02,TSSZ04,116,126,8
TSSZ02,TSSZ05,551,562,8
TSSZ02,TSSZ06,85,85,8
TSSZ02,DTSZ02,42,42,12
TSSZ02,GLSZ04,90,90,12
TSSZ02,JWSZ02,73,72,12
TSSZ02,JWSZ06,45,46,12
TSSZ02,JWSZ09,103,104,12
TSSZ02,KLSZ09,45,45,12
TSSZ02,NTSZ01,126,127,12
TSSZ02,ORSZ02,154,153,12
TSSZ02,PNSZ01,88,89,12
TSSZ02,RCSZ02,46,46,12
TSSZ02,SISZ01,55,55,12
TSSZ02,TSSZ02,853,995,12
TSSZ02,TSSZ03,128,143,12
TSSZ02,TSSZ04,112,119,12
TSSZ02,TSSZ05,521,533,12
TSSZ02,TSSZ06,65,65,12
TSSZ02,BLSZ02,155,154,16
TSSZ02,BLSZ03,162,165,16
TSSZ02,BLSZ04,43,43,16
TSSZ02,CHSZ03,131,130,16
TSSZ02,DTSZ02,57,57,16
TSSZ02,JESZ07,65,63,16
TSSZ02,JESZ10,53,53,16
TSSZ02,JWSZ02,51,51,16
TSSZ02,JWSZ06,103,104,16
TSSZ02,JWSZ08,50,50,16
TSSZ02,JWSZ09,259,252,16
TSSZ02,KLSZ09,46,47,16
TSSZ02,PNSZ01,209,209,16
TSSZ02,PNSZ02,47,49,16
TSSZ02,PNSZ04,188,193,16
TSSZ02,PNSZ05,88,89,16
TSSZ02,QTSZ11,46,46,16
TSSZ02,RCSZ01,194,200,16
TSSZ02,RCSZ02,93,92,16
TSSZ02,SISZ01,66,68,16
TSSZ02,TSSZ02,1177,1354,16
TSSZ02,TSSZ03,221,230,16
TSSZ02,TSSZ04,346,346,16
TSSZ02,TSSZ05,1219,1235,16
TSSZ02,TSSZ06,456,464,16
TSSZ02,WISZ01,207,212,16
TSSZ02,JESZ04,42,42,20
TSSZ02,JESZ05,50,50,20
TSSZ02,JWSZ06,65,65,20
TSSZ02,JWSZ09,215,217,20
TSSZ02,KLSZ07,76,78,20
TSSZ02,KLSZ09,45,45,20
TSSZ02,PNSZ01,115,116,20
TSSZ02,RCSZ01,440,436,20
TSSZ02,RCSZ02,238,239,20
TSSZ02,TSSZ02,1042,1219,20
TSSZ02,TSSZ03,47,49,20
TSSZ02,TSSZ04,54,55,20
TSSZ02,TSSZ05,940,954,20
TSSZ02,TSSZ06,84,82,20
TSSZ02,WISZ01,72,70,20
TSSZ05,BLSZ02,45,45,8
TSSZ05,BLSZ03,42,42,8
TSSZ05,JESZ07,82,82,8
TSSZ05,JWSZ02,51,51,8
TSSZ05,JWSZ03,43,43,8
TSSZ05,JWSZ04,58,58,8
TSSZ05,JWSZ06,100,101,8
TSSZ05,JWSZ08,90,92,8
TSSZ05,JWSZ09,120,123,8
TSSZ05,PNSZ01,76,74,8
TSSZ05,PNSZ05,274,284,8
TSSZ05,TSSZ02,487,500,8
TSSZ05,TSSZ04,279,275,8
TSSZ05,TSSZ05,1473,1848,8
TSSZ05,TSSZ06,795,787,8
TSSZ05,WCSZ01,65,65,8
TSSZ05,WISZ01,105,107,8
TSSZ05,JWSZ06,45,45,12
TSSZ05,JWSZ08,41,41,12
TSSZ05,JWSZ09,112,109,12
TSSZ05,PNSZ01,76,74,12
TSSZ05,PNSZ05,290,300,12
TSSZ05,RCSZ01,57,57,12
TSSZ05,RCSZ02,43,43,12
TSSZ05,TSSZ02,490,510,12
TSSZ05,TSSZ03,42,43,12
TSSZ05,TSSZ04,309,312,12
TSSZ05,TSSZ05,1669,2087,12
TSSZ05,TSSZ06,698,722,12
TSSZ05,WISZ01,84,82,12
TSSZ05,BLSZ02,104,104,16
TSSZ05,BLSZ03,134,135,16
TSSZ05,CHSZ03,47,51,16
TSSZ05,JESZ07,99,100,16
TSSZ05,JESZ10,53,54,16
TSSZ05,JWSZ02,41,41,16
TSSZ05,JWSZ04,51,51,16
TSSZ05,JWSZ06,100,103,16
TSSZ05,JWSZ08,53,53,16
TSSZ05,JWSZ09,323,323,16
TSSZ05,PNSZ01,181,181,16
TSSZ05,PNSZ02,69,68,16
TSSZ05,PNSZ04,136,140,16
TSSZ05,PNSZ05,705,707,16
TSSZ05,RCSZ01,215,215,16
TSSZ05,RCSZ02,124,123,16
TSSZ05,SBSZ04,122,122,16
TSSZ05,SBSZ07,80,81,16
TSSZ05,SBSZ08,55,55,16
TSSZ05,TSSZ02,968,1008,16
TSSZ05,TSSZ03,196,197,16
TSSZ05,TSSZ04,585,602,16
TSSZ05,TSSZ05,1914,2249,16
TSSZ05,TSSZ06,1455,1378,16
TSSZ05,WCSZ01,63,62,16
TSSZ05,WISZ01,278,279,16
TSSZ05,GLSZ04,54,54,20
TSSZ05,JESZ05,41,41,20
TSSZ05,JWSZ06,81,80,20
TSSZ05,JWSZ09,339,339,20
TSSZ05,KLSZ06,54,54,20
TSSZ05,KLSZ07,115,113,20
TSSZ05,PNSZ01,150,149,20
TSSZ05,PNSZ05,96,95,20
TSSZ05,RCSZ01,720,718,20
TSSZ05,RCSZ02,344,342,20
TSSZ05,TSSZ02,1048,1046,20
TSSZ05,TSSZ04,142,144,20
TSSZ05,TSSZ05,1648,1968,20
TSSZ05,TSSZ06,479,493,20
TSSZ05,WISZ01,84,86,20
TSSZ06,BDSZ01,42,42,8
TSSZ06,JESZ07,235,236,8
TSSZ06,JWSZ06,194,193,8
TSSZ06,JWSZ08,55,55,8
TSSZ06,JWSZ09,77,77,8
TSSZ06,PNSZ01,46,46,8
TSSZ06,PNSZ02,41,42,8
TSSZ06,PNSZ05,77,77,8
TSSZ06,TSSZ02,190,186,8
TSSZ06,TSSZ04,85,88,8
TSSZ06,TSSZ05,695,705,8
TSSZ06,TSSZ06,3432,5004,8
TSSZ06,WCSZ01,95,95,8
TSSZ06,WISZ01,609,652,8
TSSZ06,JWSZ06,43,45,12
TSSZ06,PNSZ05,76,77,12
TSSZ06,TSSZ02,51,53,12
TSSZ06,TSSZ04,76,76,12
TSSZ06,TSSZ05,559,594,12
TSSZ06,TSSZ06,3426,5094,12
TSSZ06,WISZ01,528,551,12
TSSZ06,BLSZ02,69,73,16
TSSZ06,BLSZ03,119,119,16
TSSZ06,CHSZ03,101,101,16
TSSZ06,CLSZ08,63,62,16
TSSZ06,JESZ07,231,225,16
TSSZ06,JESZ10,46,46,16
TSSZ06,JWSZ04,58,58,16
TSSZ06,JWSZ06,197,193,16
TSSZ06,JWSZ08,46,49,16
TSSZ06,JWSZ09,128,134,16
TSSZ06,PNSZ01,113,111,16
TSSZ06,PNSZ02,80,80,16
TSSZ06,PNSZ04,111,109,16
TSSZ06,PNSZ05,1107,1089,16
TSSZ06,RCSZ01,115,120,16
TSSZ06,RCSZ02,86,86,16
TSSZ06,SBSZ04,258,254,16
TSSZ06,SBSZ06,55,57,16
TSSZ06,SBSZ07,153,150,16
TSSZ06,SBSZ08,95,93,16
TSSZ06,TSSZ02,169,171,16
TSSZ06,TSSZ03,93,95,16
TSSZ06,TSSZ04,267,267,16
TSSZ06,TSSZ05,1489,1492,16
TSSZ06,TSSZ06,4694,5739,16
TSSZ06,WDSZ04,154,153,16
TSSZ06,WISZ01,737,751,16
TSSZ06,GLSZ04,53,53,20
TSSZ06,JESZ05,49,49,20
TSSZ06,JWSZ06,77,77,20
TSSZ06,JWSZ09,342,336,20
TSSZ06,KLSZ06,42,42,20
TSSZ06,KLSZ07,86,85,20
TSSZ06,PNSZ01,105,105,20
TSSZ06,PNSZ05,85,85,20
TSSZ06,RCSZ01,444,443,20
TSSZ06,RCSZ02,213,216,20
TSSZ06,TSSZ02,74,73,20
TSSZ06,TSSZ04,89,89,20
TSSZ06,TSSZ05,738,725,20
TSSZ06,TSSZ06,2834,3733,20
TSSZ06,WISZ01,379,383,20
BLSZ01,BLSZ01,421,470,8
BLSZ01,BLSZ02,109,107,8
BLSZ01,JESZ07,50,51,8
BLSZ01,JWSZ02,45,46,8
BLSZ01,JWSZ03,46,46,8
BLSZ01,JWSZ04,116,120,8
BLSZ01,JWSZ06,246,257,8
BLSZ01,JWSZ08,89,90,8
BLSZ01,JWSZ09,360,375,8
BLSZ01,PNSZ01,103,111,8
BLSZ01,PNSZ03,65,70,8
BLSZ01,BLSZ01,462,539,12
BLSZ01,BLSZ02,112,119,12
BLSZ01,JESZ07,41,41,12
BLSZ01,JWSZ04,124,123,12
BLSZ01,JWSZ05,40,42,12
BLSZ01,JWSZ06,262,266,12
BLSZ01,JWSZ08,77,76,12
BLSZ01,JWSZ09,351,355,12
BLSZ01,PNSZ01,113,119,12
BLSZ01,PNSZ03,80,85,12
BLSZ01,BLSZ01,338,386,16
BLSZ01,BLSZ02,93,95,16
BLSZ01,JESZ07,70,70,16
BLSZ01,JWSZ04,124,130,16
BLSZ01,JWSZ06,230,236,16
BLSZ01,JWSZ08,65,63,16
BLSZ01,JWSZ09,424,443,16
BLSZ01,PNSZ01,77,80,16
BLSZ01,PNSZ05,57,57,16
BLSZ01,TSSZ06,45,45,16
BLSZ01,BLSZ01,317,358,20
BLSZ01,BLSZ02,74,76,20
BLSZ01,JESZ07,43,45,20
BLSZ01,JWSZ02,42,42,20
BLSZ01,JWSZ04,120,127,20
BLSZ01,JWSZ06,327,332,20
BLSZ01,JWSZ08,55,58,20
BLSZ01,JWSZ09,400,413,20
SKSZ02,SKSZ01,68,69,8
SKSZ02,SKSZ02,111,120,8
SKSZ02,SKSZ04,82,89,8
SKSZ02,WDSZ03,42,42,8
SKSZ02,WDSZ05,50,50,8
SKSZ02,WDSZ06,50,51,8
SKSZ02,BKSZ02,62,61,12
